ID	LABEL	Type
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Treadmill_running		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Triathalon		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Unit_of_measure		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Up_stair_climing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vacuuming		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Volleyball		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Walking		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Wall_climbing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Wallpapering		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Washing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Washing_car		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Washing_dish		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Washing_walls		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Washing_windows		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Water		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Water_sport		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Watering_plant		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Weeding		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Week		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Weight_machine		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Weightlifting		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Winter_sport		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Wrestling		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Yard_work		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Year		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Yoga		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Zumba		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#cause_large_increase_in_breathing		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#cause_large_increase_in_heart_rate		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#cause_small_increase_in_breathing		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Moderate
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#hard		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#heavy		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#high_impact		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Vigorous
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#high_intensity_interval_training_for_1_hour_twice_per_week		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#High_intensity_interval_training
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#lab_swimming_for_45_minutes_for_3_days_per_week_until_breathe_harder_than_normal		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Lab_swimming
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#make_you_breathe_harder_than_normal		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Moderate
